nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   
-1.265483379,-0.141551331,-1.323265553,-0.078824840,-1.328052044,-0.147572070,-1.307694793,0.144425765 ,-1.313597798,-0.008519205,-0.967215061,0.312351465 ,-1.004833341,0.020852894 ,-0.477808505,0.067708664 ,-0.612277687,-0.167744547,-0.620614886,-0.147624671,-0.615135431,-0.216031551,0.008021906 ,0.124462828 ,-0.008021628,-0.124462828,0.593428195 ,0.126148134 ,0.516681314 ,-0.046844639,1.159546971 ,0.133306801 ,0.989946783 ,-0.003298260
-1.259860277,-0.146941826,-1.320675254,-0.084827021,-1.324627519,-0.153932258,-1.310345769,0.141074523 ,-1.314995646,-0.012266382,-0.964538574,0.305055320 ,-1.007832885,0.026231369 ,-0.479977518,0.058791932 ,-0.622111142,-0.174570844,-0.608392537,-0.156301558,-0.611756921,-0.226161584,0.005600863 ,0.123417482 ,-0.005601141,-0.123417482,0.598206997 ,0.128638864 ,0.508864105 ,-0.044980351,1.168521404 ,0.132582605 ,0.998518229 ,-0.002620436
-1.245400786,-0.140304506,-1.306787252,-0.078986831,-1.317720294,-0.147828564,-1.306704879,0.144508645 ,-1.311914206,0.003193334 ,-0.952370346,0.289345801 ,-1.017576814,0.056063961 ,-0.471327662,0.060542334 ,-0.635033131,-0.159113541,-0.609397531,-0.164898559,-0.615711331,-0.217729017,0.010263102 ,0.114099935 ,-0.010263102,-0.114100218,0.590356946 ,0.136090398 ,0.495777100 ,-0.038059350,1.155703425 ,0.139721408 ,0.983395815 ,0.003171728 
-1.262443066,-0.139087901,-1.325327277,-0.076938339,-1.335896254,-0.144105226,-1.325315714,0.147459552 ,-1.329246998,0.011321451 ,-0.945645571,0.266770244 ,-1.027610660,0.059204478 ,-0.476754427,0.067328751 ,-0.638901114,-0.146337360,-0.635125101,-0.165278360,-0.634642839,-0.219454408,0.012460842 ,0.107756868 ,-0.012461119,-0.107756868,0.590451479 ,0.142876163 ,0.492211998 ,-0.033377998,1.141875744 ,0.142843962 ,0.969029725 ,0.004431244 
-1.280289650,-0.134411693,-1.342737675,-0.072920129,-1.354173779,-0.138268784,-1.339596391,0.148849949 ,-1.343113661,0.015940167 ,-0.941356003,0.283347994 ,-1.027896404,0.066000901 ,-0.488500148,0.065318935 ,-0.648971915,-0.146354541,-0.630923867,-0.154447034,-0.641840398,-0.178371444,0.013147518 ,0.110701233 ,-0.013147799,-0.110701233,0.590759516 ,0.149749517 ,0.490346134 ,-0.027589710,1.148413539 ,0.151956946 ,0.970241785 ,0.011045530 
-1.279747844,-0.139160842,-1.343599558,-0.078672007,-1.353654981,-0.142152309,-1.329192400,0.127217203 ,-1.342501044,0.020891327 ,-0.936644971,0.275049478 ,-1.032070041,0.077316232 ,-0.477297992,0.074289642 ,-0.638468444,-0.139538854,-0.637469053,-0.163629055,-0.652635455,-0.186788991,0.016631221 ,0.106082492 ,-0.016631221,-0.106082775,0.601650178 ,0.146189824 ,0.498296678 ,-0.028679412,1.155536294 ,0.150852948 ,0.971985757 ,0.010110937 
-1.272447586,-0.128623232,-1.324590564,-0.074879915,-1.335838437,-0.137312457,-1.313671589,0.128720120 ,-1.327601552,0.020837316 ,-0.944891453,0.279183447 ,-1.024334788,0.070314176 ,-0.480002552,0.057092249 ,-0.644486785,-0.143179119,-0.632782876,-0.155618429,-0.649048924,-0.186970055,0.017695492 ,0.107528284 ,-0.017695492,-0.107528284,0.591761231 ,0.149832562 ,0.488323927 ,-0.026497429,1.131960630 ,0.152602091 ,0.959893227 ,0.014434290 
-1.253567696,-0.139465332,-1.308825135,-0.088091247,-1.313149095,-0.150715515,-1.305054426,0.116974086 ,-1.321467042,-0.021232145,-0.960829854,0.289806426 ,-1.010130286,0.049775638 ,-0.503486633,0.050742052 ,-0.656883538,-0.198487908,-0.590034366,-0.123316810,-0.621253192,-0.178658441,0.012465653 ,0.113171376 ,-0.012465653,-0.113171376,0.587443292 ,0.140855864 ,0.483040333 ,-0.035887972,1.129648447 ,0.139824286 ,0.957191050 ,0.004255541 
-1.241787195,-0.136657745,-1.295563579,-0.084195673,-1.299961567,-0.148123860,-1.293043852,0.121597275 ,-1.305809498,-0.008602058,-0.965925276,0.316899568 ,-1.001664042,0.041698236 ,-0.499434948,0.068712957 ,-0.641483366,-0.193456247,-0.580473602,-0.106637843,-0.584680736,-0.169263035,0.011825770 ,0.120443359 ,-0.011826045,-0.120443083,0.587593973 ,0.141697302 ,0.488654912 ,-0.035890229,1.130686641 ,0.142347425 ,0.959811151 ,0.008923276 
-1.247354150,-0.132519692,-1.299348712,-0.077883080,-1.303679466,-0.145248085,-1.308600783,0.138874099 ,-1.308652759,-0.012513595,-0.965308249,0.319818825 ,-1.001985908,0.040394962 ,-0.481854469,0.118481807 ,-0.640616238,-0.186494812,-0.580620944,-0.103376545,-0.588920414,-0.173222378,0.010539854 ,0.121402994 ,-0.010539578,-0.121402718,0.585387051 ,0.143010184 ,0.490191728 ,-0.034092665,1.139002919 ,0.143754959 ,0.996305168 ,0.034363993 
-1.260285258,-0.133476764,-1.313097715,-0.081964910,-1.320619345,-0.146605000,-1.320275545,0.135295242 ,-1.319540381,-0.010397881,-0.955136955,0.326222688 ,-1.011073470,0.039860345 ,-0.482152939,0.133451253 ,-0.655728936,-0.201002419,-0.577373028,-0.092530198,-0.589436412,-0.166241661,0.011119898 ,0.122023702 ,-0.011119622,-0.122023426,0.577504694 ,0.142367139 ,0.491161376 ,-0.037727002,1.142755628 ,0.142626837 ,0.968642414 ,0.006633691 
-1.273406863,-0.124068081,-1.324694037,-0.068976969,-1.332328916,-0.137687415,-1.333464265,0.151966348 ,-1.330822945,0.005046659 ,-0.942282379,0.309816360 ,-1.022281289,0.065003112 ,-0.446094304,0.139149666 ,-0.641860187,-0.147769555,-0.623682559,-0.144484922,-0.635244548,-0.181388333,0.013857359 ,0.117223911 ,-0.013857359,-0.117223911,0.590430915 ,0.147193193 ,0.493485242 ,-0.030503456,1.152952671 ,0.152070552 ,0.972823977 ,0.011221441 
-1.274662852,-0.128671885,-1.325577140,-0.073904693,-1.335016131,-0.140866220,-1.321071982,0.131321117 ,-1.334318399,0.009096853 ,-0.936328053,0.301376134 ,-1.029039621,0.069205031 ,-0.441707373,0.139391631 ,-0.608854294,-0.109454088,-0.626450658,-0.151518255,-0.645244837,-0.190959781,0.017282652 ,0.109916605 ,-0.017282370,-0.109916605,0.611918807 ,0.144966260 ,0.512126744 ,-0.026716394,1.164965034 ,0.152192309 ,0.985775650 ,0.012089965 
-1.271653652,-0.139559031,-1.322288394,-0.086470567,-1.333005190,-0.149726346,-1.320206642,0.118451759 ,-1.335324526,0.018890627 ,-0.935873508,0.264240682 ,-1.032239437,0.091471389 ,-0.449390590,0.093330674 ,-0.605770826,-0.106525064,-0.636696458,-0.181628630,-0.660891235,-0.210397482,0.020699542 ,0.099195659 ,-0.020699821,-0.099195659,0.615110636 ,0.141631290 ,0.517901838 ,-0.038651008,1.168525338 ,0.144279733 ,0.989310384 ,0.001344933 
-1.275305867,-0.145427451,-1.327232122,-0.093073167,-1.339105964,-0.153510705,-1.321191907,0.111109778 ,-1.338160634,0.016551862 ,-0.925939023,0.290268898 ,-1.038197756,0.086779833 ,-0.458313227,0.097472072 ,-0.618868709,-0.112330720,-0.639153838,-0.183988377,-0.684789181,-0.190579057,0.014970703 ,0.100238405 ,-0.014970982,-0.100238681,0.609331727 ,0.136340410 ,0.513625801 ,-0.043323684,1.157269120 ,0.141128585 ,0.974052012 ,-0.002575740
-1.271960855,-0.145722613,-1.324051499,-0.094131470,-1.337106466,-0.153626248,-1.317080498,0.109553844 ,-1.332831860,0.018376326 ,-0.923676014,0.278923362 ,-1.040097713,0.100013763 ,-0.447090596,0.099766068 ,-0.632747710,-0.111051418,-0.635174870,-0.177030191,-0.686394155,-0.188285753,0.020847136 ,0.094767399 ,-0.020847136,-0.094767399,0.607941151 ,0.137869626 ,0.508332014 ,-0.040629748,1.145609260 ,0.141858041 ,0.965930939 ,-0.001309156
-1.267884970,-0.150600269,-1.328590989,-0.102287449,-1.334448457,-0.160057798,-1.314510465,0.107699998 ,-1.329141617,0.013684572 ,-0.921297491,0.284239113 ,-1.041589022,0.099265702 ,-0.439758450,0.101444051 ,-0.626634181,-0.130567744,-0.633105934,-0.179821551,-0.685507774,-0.192385316,0.019405482 ,0.094463192 ,-0.019405482,-0.094463192,0.614111423 ,0.136695996 ,0.506696641 ,-0.040199999,1.154397488 ,0.139942750 ,0.975718498 ,-0.001820632
-1.266325593,-0.147016749,-1.325067759,-0.096877962,-1.332052469,-0.154726073,-1.310169816,0.115485571 ,-1.325504422,0.019747600 ,-0.922996521,0.266152173 ,-1.041392207,0.109582774 ,-0.431538552,0.101017967 ,-0.612364769,-0.097830966,-0.631136239,-0.184011549,-0.663555920,-0.199646175,0.020189829 ,0.096408978 ,-0.020189829,-0.096409261,0.607435346 ,0.141464218 ,0.510725975 ,-0.039316859,1.154942155 ,0.145192385 ,0.978364587 ,0.000750702 
-1.263852358,-0.145544142,-1.320431352,-0.093359470,-1.329432726,-0.154808298,-1.310929656,0.113814950 ,-1.324406862,0.019329226 ,-0.924191117,0.273748875 ,-1.039045930,0.107957684 ,-0.437860548,0.115123212 ,-0.614071369,-0.093938045,-0.627173483,-0.177932069,-0.659078538,-0.195661381,0.018268367 ,0.101225466 ,-0.018268645,-0.101225741,0.606697679 ,0.137377322 ,0.509182155 ,-0.035659548,1.152034760 ,0.145521611 ,0.979103923 ,0.004250671 
-1.268603444,-0.137799904,-1.321317911,-0.084670320,-1.332557321,-0.148097426,-1.316488743,0.121696360 ,-1.330583930,0.021584924 ,-0.918151319,0.295126349 ,-1.040029168,0.111726269 ,-0.433459938,0.112452514 ,-0.609738350,-0.084021881,-0.627488375,-0.177676618,-0.678506792,-0.178840280,0.017915653 ,0.101163715 ,-0.017915374,-0.101163998,0.619258165 ,0.144429833 ,0.522343338 ,-0.034388337,1.163950443 ,0.147421002 ,0.993716180 ,0.006643367 
-1.276243448,-0.135167733,-1.327393651,-0.082932822,-1.338552713,-0.146117926,-1.322232485,0.121521398 ,-1.334839821,0.021740040 ,-0.921451032,0.288450599 ,-1.038530946,0.109632328 ,-0.433328032,0.104982078 ,-0.614215612,-0.087644018,-0.631956697,-0.177907497,-0.666660309,-0.202282161,0.019310718 ,0.098285012 ,-0.019311000,-0.098284729,0.620186687 ,0.136356264 ,0.522533000 ,-0.034720480,1.167447090 ,0.145228490 ,0.994383931 ,0.005707922 
-1.275213361,-0.134700760,-1.325650096,-0.079951003,-1.337288737,-0.144163772,-1.318826675,0.125917420 ,-1.334440947,0.024879968 ,-0.923734367,0.285437733 ,-1.037927985,0.104280613 ,-0.429861784,0.090940312 ,-0.609045386,-0.087655827,-0.634528577,-0.184998423,-0.682535946,-0.184598148,0.020510500 ,0.098309241 ,-0.020510500,-0.098309517,0.628275275 ,0.143316582 ,0.529887021 ,-0.035903566,1.176610470 ,0.146040022 ,1.000766397 ,0.004795593 
-1.258896708,-0.134323031,-1.321765304,-0.072055429,-1.333635092,-0.139881581,-1.323041677,0.149046138 ,-1.331683874,0.029120000 ,-0.919127047,0.292330682 ,-1.041206002,0.104020476 ,-0.428640723,0.104845971 ,-0.611558437,-0.082324862,-0.628684819,-0.179029509,-0.677049756,-0.181627154,0.020413199 ,0.098753087 ,-0.020413199,-0.098753087,0.626680672 ,0.145633653 ,0.529638052 ,-0.039317623,1.176176786 ,0.148880377 ,1.000912905 ,0.006677149 
-1.257178426,-0.132335082,-1.321280479,-0.069488890,-1.332525015,-0.135218188,-1.321798682,0.153801888 ,-1.330188751,0.035755970 ,-0.921626389,0.273584336 ,-1.041776896,0.107266799 ,-0.436112285,0.108424492 ,-0.614174902,-0.081902288,-0.637409925,-0.175810024,-0.681847513,-0.177801669,0.020784864 ,0.097101264 ,-0.020784587,-0.097101539,0.618640602 ,0.137152597 ,0.515004158 ,-0.030677788,1.158387065 ,0.151025757 ,0.978126943 ,0.010779118 
-1.259573102,-0.127927259,-1.322475910,-0.064213894,-1.334633350,-0.131343111,-1.323146701,0.161132708 ,-1.334241390,0.035783105 ,-0.923121035,0.286476761 ,-1.038998723,0.100933634 ,-0.433238059,0.109066717 ,-0.603337586,-0.076650113,-0.640392780,-0.177068442,-0.662751138,-0.198789373,0.020962754 ,0.102549545 ,-0.020962754,-0.102549545,0.623977721 ,0.139867693 ,0.525732458 ,-0.028782692,1.162220240 ,0.152525038 ,0.986131132 ,0.012263896 
-1.264011145,-0.127383992,-1.325521946,-0.063168615,-1.337589264,-0.132097751,-1.324928045,0.162617773 ,-1.337108135,0.031465244 ,-0.923015416,0.295925528 ,-1.039028883,0.091866352 ,-0.430798382,0.116612382 ,-0.598716140,-0.081261344,-0.631713927,-0.169958249,-0.653749406,-0.196626991,0.020234769 ,0.105676971 ,-0.020234769,-0.105676688,0.622819006 ,0.149405986 ,0.526031911 ,-0.032069962,1.171364307 ,0.152760819 ,0.996099353 ,0.009832836 
-1.266223431,-0.127085611,-1.326725960,-0.061909143,-1.336459875,-0.131114438,-1.321025848,0.164241299 ,-1.333823323,0.029298633 ,-0.919506967,0.298635393 ,-1.042340994,0.090147898 ,-0.427027136,0.115496717 ,-0.599467278,-0.079426408,-0.627302051,-0.174169630,-0.649964869,-0.198353782,0.020827176 ,0.105806522 ,-0.020827176,-0.105806239,0.624622762 ,0.148134395 ,0.529343903 ,-0.035559844,1.171535730 ,0.151765108 ,0.992200971 ,0.009122571 
-1.268143177,-0.128491923,-1.324107885,-0.060504358,-1.338014603,-0.131884784,-1.319038630,0.162816122 ,-1.334675312,0.030591128 ,-0.918155551,0.286983043 ,-1.045167804,0.094280578 ,-0.421235859,0.106071420 ,-0.602090597,-0.071204573,-0.625248373,-0.179837227,-0.654781938,-0.198999286,0.022113893 ,0.100972764 ,-0.022113893,-0.100972481,0.624098659 ,0.144301996 ,0.526192009 ,-0.040051192,1.172131777 ,0.150720626 ,0.993718445 ,0.006058808 
-1.275758266,-0.134353355,-1.333080888,-0.066330470,-1.345397234,-0.135667250,-1.320197344,0.159061819 ,-1.337030292,0.031177640 ,-0.916190088,0.278217703 ,-1.049123406,0.092651077 ,-0.424227923,0.106256388 ,-0.609258294,-0.076289840,-0.626852334,-0.187172592,-0.672437549,-0.184442565,0.023122776 ,0.098424308 ,-0.023122776,-0.098424308,0.629712999 ,0.140791565 ,0.526501536 ,-0.042925760,1.182426691 ,0.148175254 ,1.003300905 ,0.001353321 
-1.270390272,-0.127563223,-1.327515960,-0.061246496,-1.339734435,-0.129087657,-1.315662384,0.161774248 ,-1.331742406,0.036272157 ,-0.917148948,0.281925797 ,-1.047016501,0.094975896 ,-0.427009165,0.109398499 ,-0.609949172,-0.072337985,-0.633489430,-0.179398388,-0.680291772,-0.179709837,0.022469951 ,0.096344322 ,-0.022469673,-0.096344598,0.624408484 ,0.135406181 ,0.523194969 ,-0.040923595,1.155087352 ,0.151183024 ,0.982805610 ,0.008606010 
-1.265305042,-0.131229758,-1.324704289,-0.069325596,-1.334926128,-0.130815804,-1.311323047,0.156401113 ,-1.327767134,0.039455116 ,-0.921340823,0.276515424 ,-1.043819189,0.095165566 ,-0.426589280,0.101159908 ,-0.612940490,-0.072009474,-0.635070443,-0.180622071,-0.683350027,-0.180210054,0.021667050 ,0.094813012 ,-0.021667050,-0.094812736,0.614864528 ,0.145673081 ,0.521901667 ,-0.038862541,1.149953246 ,0.149149999 ,0.977813363 ,0.009559749 
-1.262333512,-0.129458666,-1.321332455,-0.067803904,-1.331299782,-0.129656211,-1.307815313,0.156709626 ,-1.324156761,0.039639123 ,-0.922165811,0.279368520 ,-1.042679071,0.093974836 ,-0.428259909,0.094577089 ,-0.609920561,-0.074425630,-0.638295531,-0.183542982,-0.686812758,-0.180064380,0.021681534 ,0.095499143 ,-0.021681260,-0.095499143,0.603498578 ,0.144235760 ,0.508347809 ,-0.040736746,1.138095140 ,0.148199826 ,0.964405477 ,0.009447241 
-1.261603475,-0.139148563,-1.321732163,-0.078405350,-1.331421733,-0.139786020,-1.309776545,0.145041615 ,-1.325995445,0.030583907 ,-0.926467478,0.266721666 ,-1.041902661,0.087565586 ,-0.431128770,0.075337015 ,-0.607707322,-0.083385766,-0.648123264,-0.199291945,-0.694765508,-0.192494214,0.015814329 ,0.100974023 ,-0.015814329,-0.100974023,0.596889317 ,0.125639603 ,0.504626751 ,-0.043669637,1.146909118 ,0.136110991 ,0.965752006 ,0.000175773 
-1.259640932,-0.137121588,-1.320158362,-0.076959096,-1.329155684,-0.139696836,-1.311084867,0.148611143 ,-1.324530125,0.030390553 ,-0.930295408,0.277779013 ,-1.036192894,0.086807899 ,-0.430645406,0.082936391 ,-0.598074079,-0.088271186,-0.646963179,-0.193830937,-0.664916635,-0.216482595,0.014934731 ,0.103001818 ,-0.014934731,-0.103002094,0.594132483 ,0.127540886 ,0.500061750 ,-0.043464247,1.144258499 ,0.138326392 ,0.964965343 ,0.000633715 
-1.260716796,-0.139089406,-1.320711851,-0.078945279,-1.329783201,-0.140647277,-1.309262633,0.146413684 ,-1.323536158,0.031504549 ,-0.929653585,0.270963907 ,-1.038013935,0.087204993 ,-0.432193309,0.076834306 ,-0.601510584,-0.086354516,-0.648643255,-0.198030308,-0.667559385,-0.215685263,0.016554784 ,0.103265882 ,-0.016555058,-0.103265882,0.586513996 ,0.133850887 ,0.488567173 ,-0.044809550,1.136170864 ,0.136991307 ,0.955897987 ,-0.001294212
-1.262186289,-0.139978752,-1.320976853,-0.078575887,-1.330225110,-0.141560063,-1.309617996,0.145234361 ,-1.324379683,0.028879192 ,-0.929149210,0.273880720 ,-1.037836313,0.088014759 ,-0.431780040,0.073535345 ,-0.599486828,-0.086453967,-0.651119709,-0.203395799,-0.667587042,-0.216585323,0.017150586 ,0.101808995 ,-0.017150860,-0.101809271,0.591247857 ,0.127241269 ,0.488582909 ,-0.043609794,1.133857369 ,0.135032892 ,0.953736007 ,-0.002165782
-1.262853861,-0.142372668,-1.322082758,-0.081155144,-1.330586314,-0.143377796,-1.310989022,0.143373430 ,-1.324557304,0.026179157 ,-0.930896819,0.277410299 ,-1.036437392,0.082584672 ,-0.436966807,0.073931113 ,-0.597506046,-0.094711818,-0.655044913,-0.201185286,-0.667914629,-0.217749134,0.015619011 ,0.104423687 ,-0.015618739,-0.104423687,0.590385437 ,0.126280159 ,0.488268197 ,-0.045966201,1.123997092 ,0.132292315 ,0.945735574 ,-0.004197764
-1.269098759,-0.144362628,-1.326475739,-0.082447819,-1.334339261,-0.145140857,-1.312531114,0.142735764 ,-1.325282812,0.022102004 ,-0.933331549,0.277817041 ,-1.035020828,0.076567322 ,-0.437401563,0.076404363 ,-0.596196949,-0.102561817,-0.650265396,-0.196762979,-0.661853075,-0.217014000,0.014365074 ,0.106331736 ,-0.014365074,-0.106331736,0.589466214 ,0.127275556 ,0.490419894 ,-0.045929693,1.123844743 ,0.131366208 ,0.946462035 ,-0.004909009
-1.274597406,-0.142106190,-1.330561757,-0.078700706,-1.338436365,-0.142598793,-1.314336777,0.144997925 ,-1.327365875,0.021701690 ,-0.930169523,0.277524590 ,-1.038148999,0.077048041 ,-0.437287003,0.077295855 ,-0.602210999,-0.112457059,-0.645883083,-0.196848229,-0.659057677,-0.214389995,0.014455719 ,0.106036045 ,-0.014455719,-0.106036045,0.587587059 ,0.126108944 ,0.492421210 ,-0.045492399,1.131139278 ,0.131928951 ,0.952067733 ,-0.004449729
-1.273230195,-0.140435621,-1.329161525,-0.078231342,-1.336535692,-0.141958863,-1.312616467,0.144206896 ,-1.324725032,0.019435396 ,-0.931800187,0.281894326 ,-1.035938263,0.075884163 ,-0.437518567,0.078218743 ,-0.603590727,-0.121695697,-0.645077407,-0.195706546,-0.656233430,-0.212910905,0.013421582 ,0.107507974 ,-0.013421582,-0.107507974,0.585358381 ,0.130801201 ,0.488240570 ,-0.046902541,1.122088552 ,0.130974039 ,0.950202525 ,-0.005051001
