nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   
0.877900124 ,-0.807345867,0.861032188 ,-0.870381355,0.837233663 ,-0.879847467,0.722801268 ,-0.934883595,0.718131006 ,-0.994150102,0.555568218 ,-0.866982520,0.424013168 ,-0.876697600,0.920067191 ,-0.733794630,0.453645676 ,-0.804176569,0.937148929 ,-0.815542221,0.836557746 ,-0.802197039,0.021720013 ,0.014833417 ,-0.021720013,-0.014833582,0.879752576 ,-0.233959109,0.690942049 ,-0.212521434,0.592322826 ,0.397047639 ,0.465747267 ,0.307504565 
0.891804814 ,-0.819162726,0.866395175 ,-0.851330519,0.856204391 ,-0.869352221,0.729291618 ,-0.921583354,0.718856812 ,-0.961702764,0.554218531 ,-0.859221041,0.422806233 ,-0.885893106,0.907500029 ,-0.741983533,0.468075812 ,-0.815709293,0.925147712 ,-0.827295780,0.825359344 ,-0.821003914,0.028218137 ,0.021519247 ,-0.028218137,-0.021519247,0.858350635 ,-0.256628454,0.658435106 ,-0.232105598,0.583995879 ,0.380525917 ,0.440429151 ,0.284307808 
0.908683240 ,-0.803140998,0.887052536 ,-0.836525321,0.872498631 ,-0.847665310,0.752638280 ,-0.908352077,0.738088608 ,-0.946169078,0.570387602 ,-0.852018178,0.449197054 ,-0.868576765,0.922501087 ,-0.727416039,0.493352681 ,-0.798003972,0.939452291 ,-0.806654632,0.850964546 ,-0.793573260,0.026587790 ,0.013430106 ,-0.026587790,-0.013430106,0.880717337 ,-0.254536480,0.685048103 ,-0.209205359,0.603196084 ,0.375529289 ,0.464516670 ,0.276536614 
0.907402575 ,-0.791054785,0.881907582 ,-0.810248137,0.877733231 ,-0.838293433,0.755836785 ,-0.896533728,0.743661463 ,-0.964906037,0.572353423 ,-0.848743796,0.449203670 ,-0.870680571,0.937016070 ,-0.717475474,0.590925753 ,-0.778730035,0.937717736 ,-0.799273789,0.814659894 ,-0.793839037,0.025397448 ,0.018970432 ,-0.025397120,-0.018970266,0.879059136 ,-0.255564362,0.673482537 ,-0.207005724,0.603963315 ,0.392482668 ,0.462915361 ,0.286492109 
0.859263361 ,-0.761407852,0.864890039 ,-0.830365539,0.833812892 ,-0.844820261,0.733738899 ,-0.903497696,0.712751985 ,-0.941440344,0.555534542 ,-0.843694687,0.446443826 ,-0.887212574,0.920774639 ,-0.698724568,0.514014244 ,-0.789675534,0.921195745 ,-0.775363982,0.796321452 ,-0.772726893,0.024268908 ,0.020901658 ,-0.024269231,-0.020901496,0.865727425 ,-0.247116104,0.670524657 ,-0.201847374,0.588317573 ,0.391023695 ,0.445759714 ,0.303226799 
0.883926928 ,-0.818444192,0.872599363 ,-0.852134883,0.845051706 ,-0.862004519,0.733202577 ,-0.922286749,0.721807718 ,-0.991702437,0.551866114 ,-0.860431731,0.436491787 ,-0.878288567,0.932322919 ,-0.727145016,0.520098031 ,-0.805553079,0.931536078 ,-0.801956713,0.802605808 ,-0.791434586,0.026369937 ,0.026029659 ,-0.026369607,-0.026029823,0.867287159 ,-0.259925157,0.662489414 ,-0.218257219,0.593624949 ,0.387365013 ,0.444237769 ,0.301098913 
0.877168953 ,-0.826435387,0.858287632 ,-0.865432978,0.830712616 ,-0.873362005,0.724482894 ,-0.941568911,0.710508645 ,-0.997501731,0.541083157 ,-0.882494628,0.408765554 ,-0.877558708,0.919089079 ,-0.741873801,0.466490060 ,-0.815381169,0.910774589 ,-0.830377221,0.768975854 ,-0.837413728,0.031839788 ,0.023813142 ,-0.031839788,-0.023813307,0.857802093 ,-0.246119782,0.645617008 ,-0.209924057,0.583245933 ,0.394201696 ,0.427991599 ,0.309579641 
0.876432598 ,-0.813716710,0.864214063 ,-0.882276654,0.839426339 ,-0.894137442,0.731967390 ,-0.945020676,0.719491124 ,-1.004374027,0.544988751 ,-0.873368323,0.408640087 ,-0.884639800,0.906402111 ,-0.754906356,0.444345355 ,-0.831480920,0.904527724 ,-0.845677257,0.757910252 ,-0.870174527,0.031238291 ,0.021223888 ,-0.031238291,-0.021223888,0.864734173 ,-0.244896948,0.655834854 ,-0.204747170,0.582076073 ,0.395816118 ,0.431484669 ,0.312107444 
0.919999361 ,-0.822973728,0.891941011 ,-0.847078204,0.890275300 ,-0.873918176,0.758134663 ,-0.927729189,0.741953850 ,-0.965841591,0.551909328 ,-0.868901670,0.419129312 ,-0.879550338,0.923153520 ,-0.742064834,0.448495299 ,-0.811678946,0.929251790 ,-0.826366007,0.820865870 ,-0.825546026,0.023927459 ,0.017217800 ,-0.023927120,-0.017217800,0.886328697 ,-0.239987463,0.676327765 ,-0.187213257,0.595884144 ,0.419386387 ,0.445399165 ,0.340428382 
0.929938912 ,-0.823481083,0.902667284 ,-0.851265132,0.902431488 ,-0.877020478,0.769367218 ,-0.928325951,0.754317522 ,-0.965641141,0.562315285 ,-0.863794863,0.423979759 ,-0.876096606,0.915274501 ,-0.738466322,0.460846215 ,-0.808279812,0.925774157 ,-0.817222536,0.812261641 ,-0.837840557,0.026657252 ,0.014534691 ,-0.026657252,-0.014534523,0.891367733 ,-0.254331559,0.674206793 ,-0.202977285,0.597735524 ,0.405878663 ,0.445329994 ,0.328935713 
0.915547907 ,-0.797090113,0.901081026 ,-0.858365119,0.877456129 ,-0.870874107,0.766813278 ,-0.916193604,0.748032570 ,-0.958383501,0.576308012 ,-0.854111493,0.450361818 ,-0.862265408,0.931739748 ,-0.730592072,0.477184117 ,-0.791581750,0.937197149 ,-0.805302858,0.830853343 ,-0.803037822,0.024174068 ,0.009274018 ,-0.024174068,-0.009274018,0.892276049 ,-0.247603565,0.686782897 ,-0.202679291,0.597784936 ,0.414484590 ,0.456777066 ,0.345280468 
0.913641572 ,-0.796845734,0.889703631 ,-0.848939896,0.891388059 ,-0.872378409,0.757189214 ,-0.924412906,0.749312580 ,-0.950944006,0.573919535 ,-0.859620512,0.445008010 ,-0.861363471,0.925570011 ,-0.729609907,0.464328557 ,-0.788630664,0.926444650 ,-0.814111650,0.821470737 ,-0.810178339,0.023127453 ,0.008685962 ,-0.023127122,-0.008685962,0.891716063 ,-0.232613221,0.689662457 ,-0.177114084,0.587736428 ,0.410748810 ,0.461962551 ,0.343341351 
0.907883167 ,-0.770834208,0.881383300 ,-0.818319440,0.884447694 ,-0.844849706,0.739357889 ,-0.874726593,0.746975422 ,-0.919292092,0.599054992 ,-0.839413524,0.457917064 ,-0.858470678,0.892006814 ,-0.706382871,0.449285269 ,-0.765722871,0.888586998 ,-0.788220584,0.783541262 ,-0.801460803,0.022489922 ,0.006968504 ,-0.022489604,-0.006968664,0.849301279 ,-0.226090044,0.679177403 ,-0.166238636,0.574267089 ,0.404864579 ,0.454854906 ,0.357835859 
0.930238008 ,-0.802845716,0.894846380 ,-0.824054301,0.898363888 ,-0.850671291,0.760089040 ,-0.897394776,0.750579476 ,-0.926098168,0.607396662 ,-0.855547130,0.430561393 ,-0.854026914,0.914252102 ,-0.737200499,0.482303888 ,-0.823315978,0.919409454 ,-0.824480891,0.818531573 ,-0.834653080,0.022763347 ,0.005543108 ,-0.022763347,-0.005542944,0.869470596 ,-0.238589391,0.705573618 ,-0.177556142,0.581800163 ,0.411453098 ,0.455140591 ,0.370277315 
0.956081510 ,-0.795866847,0.917241991 ,-0.806214154,0.915272892 ,-0.836179137,0.781348526 ,-0.876242638,0.771252513 ,-0.943101704,0.577358365 ,-0.844991922,0.459562898 ,-0.865211189,0.948855400 ,-0.748607278,0.498668015 ,-0.811705887,0.959880650 ,-0.842983603,0.871605277 ,-0.840226471,0.028544975 ,0.003178802 ,-0.028544975,-0.003178802,0.885196686 ,-0.239063710,0.733574986 ,-0.197297379,0.603877068 ,0.396539330 ,0.488285840 ,0.329446673 
0.907876134 ,-0.804847419,0.893142343 ,-0.861822844,0.869830489 ,-0.874680281,0.756399572 ,-0.922113657,0.746668339 ,-0.958600461,0.560384214 ,-0.864547193,0.433044970 ,-0.871280432,0.919628143 ,-0.742432475,0.525638580 ,-0.798297942,0.934424818 ,-0.826297045,0.846997380 ,-0.827401042,0.023653680 ,0.013641343 ,-0.023653680,-0.013641343,0.862205327 ,-0.240924671,0.709880531 ,-0.203449517,0.581815779 ,0.382856131 ,0.472729117 ,0.303557247 
0.890683055 ,-0.855284870,0.867857277 ,-0.897088766,0.848337173 ,-0.912888110,0.730526805 ,-0.945408463,0.723937511 ,-0.975539625,0.553028822 ,-0.881225646,0.409363478 ,-0.872000039,0.849325240 ,-0.763552845,0.472158909 ,-0.808795571,0.913028300 ,-0.848343790,0.807530463 ,-0.844845355,0.023378102 ,0.014796831 ,-0.023378102,-0.014796831,0.854872823 ,-0.250226349,0.695201039 ,-0.199538931,0.573258042 ,0.384944737 ,0.470555484 ,0.319354653 
0.898111880 ,-0.901673794,0.874499679 ,-0.962878823,0.860203326 ,-0.974871814,0.731218219 ,-1.019193888,0.733641982 ,-1.076434255,0.546357572 ,-0.959870934,0.421326637 ,-0.920874059,0.845736980 ,-0.842099309,0.464652210 ,-0.855444074,0.943037689 ,-0.901102662,0.838410497 ,-0.895085752,0.013997625 ,0.007389573 ,-0.013997976,-0.007389398,0.870739698 ,-0.254460275,0.721587837 ,-0.215023398,0.567347884 ,0.411589354 ,0.478202105 ,0.346238464 
0.843445957 ,-0.874515057,0.814546645 ,-0.917822003,0.797865093 ,-0.926522732,0.681639612 ,-0.968624353,0.682351172 ,-1.018916726,0.501524985 ,-0.923018396,0.373270184 ,-0.875518262,0.690694273 ,-0.836514473,0.429589421 ,-0.825684190,0.890572906 ,-0.871911287,0.804214120 ,-0.843307137,0.014741664 ,0.009482142 ,-0.014741664,-0.009481974,0.822708905 ,-0.267600209,0.683025956 ,-0.217999339,0.547099769 ,0.382110894 ,0.448116034 ,0.325909883 
0.880340397 ,-0.828221858,0.863292575 ,-0.888998210,0.845618904 ,-0.892459035,0.724936008 ,-0.942114294,0.725512683 ,-0.987219989,0.531985044 ,-0.899390519,0.409414470 ,-0.865196466,0.851796865 ,-0.780089617,0.469689369 ,-0.814007521,0.915668130 ,-0.854897797,0.832505584 ,-0.835743010,0.015806274 ,0.011220722 ,-0.015806608,-0.011220887,0.865097463 ,-0.236875489,0.717126548 ,-0.200268760,0.583984971 ,0.404039472 ,0.472260237 ,0.323831469 
0.870166540 ,-0.849830747,0.839924037 ,-0.879170358,0.818015516 ,-0.891585290,0.700508237 ,-0.932404637,0.699481428 ,-0.999179363,0.524539888 ,-0.880915463,0.407726258 ,-0.888513684,0.836775601 ,-0.775079548,0.456471741 ,-0.820753396,0.913710892 ,-0.840937316,0.827271163 ,-0.818412602,0.025264420 ,0.014318269 ,-0.025264749,-0.014318435,0.861541688 ,-0.254873127,0.676659226 ,-0.238028094,0.566206574 ,0.362632841 ,0.452454984 ,0.274264634 
0.872418344 ,-0.823728144,0.853585303 ,-0.887928605,0.836825848 ,-0.897499025,0.709065557 ,-0.944631577,0.715628088 ,-1.007022142,0.527892172 ,-0.877862990,0.425452650 ,-0.880298793,0.828648448 ,-0.762358248,0.461847961 ,-0.811337173,0.912085891 ,-0.830335021,0.837244391 ,-0.812657356,0.019712314 ,0.017876169 ,-0.019711984,-0.017876334,0.844980836 ,-0.263097793,0.682767332 ,-0.215265259,0.564047873 ,0.372534841 ,0.448040396 ,0.289381534 
0.898723125 ,-0.840952516,0.867788613 ,-0.876684010,0.848241270 ,-0.884065866,0.726059616 ,-0.934858620,0.728114903 ,-0.994766176,0.537882566 ,-0.872076154,0.433337510 ,-0.876275063,0.853744626 ,-0.762168825,0.468604803 ,-0.807181180,0.923887968 ,-0.826312184,0.847837090 ,-0.809493482,0.020096421 ,0.011013341 ,-0.020096421,-0.011013175,0.854889691 ,-0.256520927,0.696329713 ,-0.205751330,0.569181800 ,0.374519408 ,0.461403042 ,0.288668245 
0.899853587 ,-0.834856272,0.874412835 ,-0.866559207,0.860302985 ,-0.878429711,0.735799432 ,-0.922493637,0.732857168 ,-0.987539232,0.546270311 ,-0.861461520,0.445528030 ,-0.875298619,0.862316072 ,-0.761077881,0.479532987 ,-0.805831015,0.924847424 ,-0.823622942,0.852946341 ,-0.811864257,0.022707552 ,0.008913887 ,-0.022707552,-0.008913887,0.876127183 ,-0.257539868,0.704635859 ,-0.238086492,0.580946088 ,0.360800266 ,0.473256052 ,0.267532945 
0.887529910 ,-0.833183944,0.865455449 ,-0.866468906,0.850423217 ,-0.878372967,0.732712388 ,-0.924558938,0.728430927 ,-0.989414036,0.546536326 ,-0.862135172,0.444862664 ,-0.874853313,0.844350636 ,-0.760616899,0.482272834 ,-0.807231545,0.913659215 ,-0.828943491,0.836126804 ,-0.821509182,0.024681751 ,0.016799340 ,-0.024681751,-0.016799176,0.869626820 ,-0.262991250,0.699727058 ,-0.245040625,0.553082407 ,0.365215510 ,0.464349151 ,0.253378481 
0.892125607 ,-0.821337461,0.873543620 ,-0.853191197,0.855042279 ,-0.868045926,0.738601923 ,-0.912234962,0.729916871 ,-0.985356748,0.548924208 ,-0.854145586,0.446112484 ,-0.880761147,0.866587400 ,-0.758171558,0.487701088 ,-0.808138251,0.923032880 ,-0.824772596,0.810995519 ,-0.810350716,0.026430164 ,0.018887328 ,-0.026430164,-0.018887492,0.874323487 ,-0.262375653,0.699527204 ,-0.245665893,0.576491535 ,0.354935318 ,0.463030547 ,0.262101293 
0.897360444 ,-0.823059976,0.875312388 ,-0.854228139,0.861986637 ,-0.867935896,0.737543285 ,-0.908900023,0.730182111 ,-0.979385674,0.556355715 ,-0.848722041,0.454925418 ,-0.876766562,0.914549708 ,-0.743770242,0.521391451 ,-0.805012941,0.923892975 ,-0.824328601,0.815771282 ,-0.813221335,0.025369145 ,0.020519784 ,-0.025368819,-0.020519948,0.867518544 ,-0.262508094,0.692351222 ,-0.240771815,0.573463202 ,0.350408912 ,0.465352267 ,0.258012861 
0.915610850 ,-0.833150148,0.890802026 ,-0.867253184,0.884129226 ,-0.882931828,0.755627394 ,-0.919830739,0.746526301 ,-0.970740020,0.561335444 ,-0.834842086,0.456860244 ,-0.886575401,0.916474164 ,-0.753109217,0.516333699 ,-0.820739448,0.916475475 ,-0.835138977,0.827782154 ,-0.844582856,0.023221968 ,0.025277868 ,-0.023221968,-0.025278034,0.872415125 ,-0.254878104,0.691955090 ,-0.231638923,0.572086930 ,0.366264284 ,0.456960857 ,0.281663388 
0.924147546 ,-0.823061228,0.894967794 ,-0.844548285,0.892744243 ,-0.872129679,0.764125288 ,-0.915202558,0.751753807 ,-0.964390099,0.566460967 ,-0.830099225,0.461657465 ,-0.885410368,0.921505749 ,-0.744374275,0.526619732 ,-0.815856755,0.919569075 ,-0.828085124,0.832241178 ,-0.838461697,0.025671095 ,0.026119191 ,-0.025670765,-0.026119191,0.876255751 ,-0.256821126,0.698924899 ,-0.231474116,0.578656197 ,0.369872481 ,0.462157756 ,0.286740482 
0.914409876 ,-0.825608015,0.891035378 ,-0.858327091,0.879839838 ,-0.873450935,0.759405792 ,-0.918715835,0.747725308 ,-0.988834798,0.561021745 ,-0.833139181,0.451553792 ,-0.891589761,0.921013355 ,-0.743377388,0.524303436 ,-0.821652114,0.921199441 ,-0.833857656,0.831534028 ,-0.844740987,0.025639761 ,0.027185597 ,-0.025639430,-0.027185597,0.858163118 ,-0.253317326,0.695077956 ,-0.230852887,0.575547934 ,0.373013139 ,0.457618117 ,0.292058110 
0.903123140 ,-0.821752846,0.882300913 ,-0.857071519,0.872810245 ,-0.871752441,0.749530315 ,-0.918793738,0.737857461 ,-0.964618802,0.562284172 ,-0.849545121,0.448895395 ,-0.876003325,0.911080837 ,-0.728376210,0.523074567 ,-0.803279817,0.909105599 ,-0.810563862,0.825447440 ,-0.816843510,0.024655465 ,0.025582537 ,-0.024655465,-0.025582375,0.849317670 ,-0.250583112,0.690814197 ,-0.227428332,0.565461755 ,0.363123626 ,0.457575053 ,0.282732666 
0.914288878 ,-0.829606354,0.892821789 ,-0.863961816,0.881034076 ,-0.876896381,0.755763531 ,-0.924939871,0.744623840 ,-0.971410334,0.555108845 ,-0.836986542,0.451005906 ,-0.891519606,0.923724651 ,-0.747710943,0.520242512 ,-0.816672742,0.927232265 ,-0.828679740,0.841814578 ,-0.829077840,0.024489027 ,0.023827229 ,-0.024489027,-0.023827229,0.860743284 ,-0.253657043,0.696542501 ,-0.235294774,0.575876117 ,0.373160928 ,0.456472188 ,0.284696251 
0.894354522 ,-0.809551418,0.882591665 ,-0.872020185,0.873854697 ,-0.885523975,0.751852691 ,-0.930679142,0.737072349 ,-0.970135033,0.563076138 ,-0.851831973,0.445355296 ,-0.875323415,0.912994444 ,-0.735715628,0.526776373 ,-0.805559635,0.908054709 ,-0.822118402,0.818904281 ,-0.828648090,0.025307832 ,0.023434559 ,-0.025307832,-0.023434559,0.863160551 ,-0.250148803,0.688917577 ,-0.229037046,0.566982508 ,0.368909389 ,0.454301059 ,0.297533453 
0.904298186 ,-0.823590100,0.877092063 ,-0.847444475,0.873182774 ,-0.873729646,0.754600346 ,-0.919645369,0.736613274 ,-0.961839437,0.568984687 ,-0.849931240,0.441726208 ,-0.875891507,0.910219789 ,-0.737719417,0.533735573 ,-0.810642362,0.903100431 ,-0.821393192,0.810767829 ,-0.836576641,0.027008854 ,0.023595901 ,-0.027008526,-0.023596065,0.850890279 ,-0.246703327,0.692639112 ,-0.221715197,0.569448888 ,0.375859350 ,0.457363874 ,0.298669726 
0.922294557 ,-0.822658777,0.894646227 ,-0.845586777,0.892043173 ,-0.869541407,0.765275419 ,-0.920698881,0.750824332 ,-0.960708201,0.567166686 ,-0.830568016,0.456529409 ,-0.887584150,0.921445727 ,-0.738912404,0.537245512 ,-0.814389408,0.908768058 ,-0.823477387,0.818366647 ,-0.834406316,0.026881466 ,0.022816604 ,-0.026881466,-0.022816438,0.856965542 ,-0.249086648,0.700424731 ,-0.223041132,0.575612724 ,0.377214789 ,0.459650397 ,0.304007649 
0.918643773 ,-0.791702807,0.897787035 ,-0.847360969,0.895964026 ,-0.869180024,0.764439642 ,-0.920436859,0.750567377 ,-0.958638251,0.572617531 ,-0.844895601,0.456203014 ,-0.870193064,0.924541473 ,-0.726604104,0.530283093 ,-0.794804811,0.916765988 ,-0.805888653,0.829354703 ,-0.811561227,0.022539727 ,0.016842896 ,-0.022540057,-0.016843062,0.860069036 ,-0.238300771,0.700287759 ,-0.214657426,0.578882337 ,0.391378999 ,0.463796586 ,0.318519056 
0.898268163 ,-0.813840210,0.882343411 ,-0.873387933,0.857054770 ,-0.886761785,0.743843019 ,-0.927072108,0.732432723 ,-0.994924903,0.563568532 ,-0.848709047,0.445970446 ,-0.877799392,0.919556201 ,-0.735377014,0.535174370 ,-0.807423174,0.913897276 ,-0.821103811,0.824149430 ,-0.830991089,0.024485016 ,0.024098059 ,-0.024485346,-0.024098225,0.852010965 ,-0.251386493,0.696503997 ,-0.222872525,0.570565760 ,0.380696446 ,0.461027920 ,0.307051301 
0.887884200 ,-0.782241166,0.870677531 ,-0.842153847,0.863684595 ,-0.856181145,0.734502912 ,-0.905627906,0.721630096 ,-0.942305624,0.553417206 ,-0.840074539,0.455847204 ,-0.886594296,0.899892449 ,-0.715343118,0.519769609 ,-0.783830822,0.893791974 ,-0.794065773,0.810352623 ,-0.795899689,0.022103466 ,0.017040813 ,-0.022103466,-0.017040653,0.835375667 ,-0.243055671,0.684736729 ,-0.215114564,0.552702248 ,0.376679510 ,0.446217835 ,0.316283375 
0.894954264 ,-0.774191856,0.871529520 ,-0.826408625,0.869965494 ,-0.851377785,0.742206752 ,-0.900704622,0.727184772 ,-0.939371228,0.560888350 ,-0.836426258,0.456330687 ,-0.885568321,0.894019604 ,-0.716422319,0.486367196 ,-0.781467676,0.886961043 ,-0.791852832,0.798855543 ,-0.794915915,0.024233744 ,0.016960470 ,-0.024233744,-0.016960308,0.837198377 ,-0.231111541,0.680596650 ,-0.206884295,0.558947921 ,0.386413604 ,0.445747793 ,0.322632819 
0.902060330 ,-0.798449576,0.875917017 ,-0.852651477,0.876278698 ,-0.876352429,0.743744910 ,-0.927549779,0.732461751 ,-0.962294579,0.564008772 ,-0.859016836,0.433342934 ,-0.874560297,0.899018764 ,-0.728956282,0.484799594 ,-0.795207679,0.884012818 ,-0.806189120,0.788859308 ,-0.830755949,0.026026262 ,0.020552533 ,-0.026025932,-0.020552699,0.839695096 ,-0.241591275,0.679537058 ,-0.218424380,0.553948283 ,0.384449661 ,0.435984820 ,0.326066405 
0.913337946 ,-0.820263565,0.883869588 ,-0.856419027,0.878089190 ,-0.870019019,0.748208463 ,-0.928038597,0.733838260 ,-0.964192629,0.561468899 ,-0.863424957,0.419611365 ,-0.879411757,0.910350680 ,-0.727245986,0.482380360 ,-0.796650350,0.890322626 ,-0.806191921,0.792577505 ,-0.832080483,0.025758768 ,0.022569183 ,-0.025758438,-0.022569183,0.846812367 ,-0.241811976,0.682852268 ,-0.219160154,0.559955418 ,0.387777269 ,0.439655960 ,0.325831592 
0.901430070 ,-0.791314542,0.877771437 ,-0.846179605,0.876237452 ,-0.869829059,0.747778296 ,-0.926350236,0.731626809 ,-0.962575257,0.558970928 ,-0.860405684,0.429728627 ,-0.878120661,0.905452430 ,-0.729711294,0.480535805 ,-0.793786407,0.885735333 ,-0.802580237,0.793274522 ,-0.829044759,0.026102560 ,0.023743147 ,-0.026102230,-0.023742981,0.837405324 ,-0.245945036,0.677673638 ,-0.225720674,0.551094592 ,0.381265908 ,0.433878392 ,0.320957214 
