nose_y      ,nose_x      ,l_eye_y     ,l_eye_x     ,r_eye_y     ,r_eye_x     ,l_ear_y     ,l_ear_x     ,r_ear_y     ,r_ear_x     ,l_shldr_y   ,l_shldr_x   ,r_shldr_y   ,r_shldr_x   ,l_elbow_y   ,l_elbow_x   ,r_elbow_y   ,r_elbow_x   ,l_wrist_y   ,l_wrist_x   ,r_wrist_y   ,r_wrist_x   ,l_hip_y     ,l_hip_x     ,r_hip_y     ,r_hip_x     ,l_knee_y    ,l_knee_x    ,r_knee_y    ,r_knee_x    ,l_ankle_y   ,l_ankle_x   ,r_ankle_y   ,r_ankle_x   
-1.272904158,-0.470519781,-1.395095110,-0.389784306,-1.420532346,-0.440150738,-1.352977991,-0.145036504,-1.393806577,-0.230608582,-0.847994566,-0.016140597,-1.149065137,-0.092259057,-0.115115114,-0.008469818,-0.682666540,-0.228177682,0.061880436 ,-0.459811151,-0.351393849,-0.567487359,0.175507382 ,0.011450714 ,-0.175507382,-0.011450714,0.361346304 ,-0.935316980,-0.419034928,-0.683836341,0.419553667 ,0.172891468 ,0.104357578 ,-0.844825685
-1.288961053,-0.383731663,-1.419721484,-0.301667273,-1.451153040,-0.355645955,-1.361265898,-0.032229923,-1.476896882,-0.146806821,-0.815394282,0.112445287 ,-1.182163954,-0.013648978,-0.052951563,0.104398079 ,-0.697933793,-0.180877239,0.098196954 ,-0.398785859,-0.378036737,-0.547364593,0.202746600 ,0.047935802 ,-0.202746078,-0.047935802,0.415181041 ,-0.889338374,-0.396227032,-0.665574729,0.520537615 ,0.269811481 ,0.173709840 ,-0.827640712
-1.280215621,-0.290812373,-1.379995227,-0.205770999,-1.434872389,-0.267976075,-1.347197890,0.038510408 ,-1.458793879,-0.075775683,-0.808892906,0.191462740 ,-1.175067782,0.061326209 ,-0.053164419,0.148179933 ,-0.713413954,-0.130265713,0.268482536 ,0.180304751 ,-0.476303726,-0.542120636,0.204765007 ,0.039600734 ,-0.204765007,-0.039600734,0.322385639 ,-0.846520543,-0.209906489,-0.864389956,0.578979671 ,-0.258895934,0.130546108 ,-0.756267190
-1.322152972,-0.284120500,-1.428097129,-0.204634994,-1.456809998,-0.255547494,-1.377763271,0.044500269 ,-1.431115985,-0.035375200,-0.810374141,0.196264625 ,-1.172104716,0.067890503 ,-0.045020398,0.141000003 ,-0.711311340,-0.172482282,0.075997315 ,-0.380045354,-0.472422987,-0.604526043,0.201081589 ,0.052190017 ,-0.201081052,-0.052190017,0.370247990 ,-0.877089620,-0.423572183,-0.644149244,0.643568993 ,-0.301843256,0.152878150 ,-0.811380029
-0.850591600,-0.186979070,-0.938490212,-0.137516677,-0.951855659,-0.159162983,-0.898633301,0.007940741 ,-0.947539210,-0.025639813,-0.518364072,0.093361907 ,-0.767349482,0.024410205 ,-0.012744174,0.079883195 ,-0.456759155,-0.148119643,0.215514973 ,0.110107660 ,-0.315664440,-0.412310034,0.136275500 ,0.033066202 ,-0.136275142,-0.033066202,0.258553714 ,-0.588882864,-0.275447786,-0.441434264,0.340762556 ,0.153256863 ,0.062335938 ,-0.554701328
-1.306584358,-0.211786270,-1.439859867,-0.147338390,-1.456048965,-0.179370522,-1.373603582,0.081140935 ,-1.441542864,0.021081086 ,-0.800985932,0.201246798 ,-1.177001238,0.094673745 ,-0.047293212,0.166136146 ,-0.717965007,-0.183758020,0.319557279 ,0.208716810 ,-0.519140780,-0.581660450,0.199533433 ,0.024277272 ,-0.199533969,-0.024277272,0.330709070 ,-0.878250003,-0.433949113,-0.633299351,0.512668014 ,0.264069974 ,0.081731401 ,-0.800336361
-1.335489392,-0.174633756,-1.459042788,-0.104639024,-1.480755448,-0.139728725,-1.373051524,0.142077953 ,-1.448320508,0.061777744 ,-0.769352436,0.245822698 ,-1.197456002,0.117033519 ,-0.030698359,0.239629820 ,-0.744099736,-0.169304147,0.293450505 ,0.235740066 ,-0.537082970,-0.544835985,0.203384578 ,0.025528265 ,-0.203385115,-0.025528796,0.354112208 ,-0.832443953,-0.446533203,-0.601227939,0.550706685 ,0.256150693 ,0.062510654 ,-0.776953101
-1.382892489,-0.153040856,-1.468039155,-0.050639495,-1.518271208,-0.105746694,-1.387780905,0.201383919 ,-1.467573047,0.113482878 ,-0.731129944,0.298184037 ,-1.220563293,0.138731658 ,0.019070001 ,0.273569524 ,-0.737308741,-0.175211996,0.369734257 ,0.275846124 ,-0.441604137,-0.508173943,0.212380216 ,0.041059792 ,-0.212380216,-0.041060351,0.430116653 ,-0.842869639,-0.398140877,-0.632039011,0.652956665 ,0.295124561 ,0.149352983 ,-0.792309463
-1.402343512,-0.154867604,-1.485179186,-0.059131127,-1.535776973,-0.104035527,-1.401191235,0.188912839 ,-1.474193215,0.106952101 ,-0.737137973,0.288379788 ,-1.223092318,0.108480304 ,0.009264858 ,0.238350913 ,-0.749925077,-0.248590589,0.406834483 ,0.326958984 ,-0.497873813,-0.578982115,0.217936277 ,0.040439364 ,-0.217936829,-0.040439926,0.468518406 ,-0.857069075,-0.150735393,-0.931057394,0.644310474 ,0.297852278 ,0.116059974 ,-0.824825227
-1.414723873,-0.168796107,-1.498943210,-0.077007852,-1.545367718,-0.116924569,-1.412418962,0.172148600 ,-1.458604693,0.103480488 ,-0.750013590,0.281712234 ,-1.213693738,0.097571284 ,0.014669570 ,0.240583107 ,-0.763386071,-0.271369696,0.404410720 ,0.317884833 ,-0.484765381,-0.620697081,0.217764214 ,0.039352849 ,-0.217764214,-0.039353419,0.466200501 ,-0.870419383,-0.410774678,-0.660048485,0.648889720 ,0.281666189 ,0.111566715 ,-0.860178888
-1.413308144,-0.139439255,-1.502994180,-0.047920998,-1.524984241,-0.085657842,-1.409494281,0.201688200 ,-1.447256446,0.123218767 ,-0.754808187,0.312662989 ,-1.197110891,0.123238318 ,0.031628076 ,0.293151855 ,-0.746861458,-0.247952089,0.424750775 ,0.347672552 ,-0.466176689,-0.614184082,0.211665392 ,0.037774786 ,-0.211664826,-0.037774786,0.456526011 ,-0.865799606,-0.376939565,-0.657451034,0.671059549 ,0.306077659 ,0.140518889 ,-0.843860149
-1.407837152,-0.121417657,-1.508160949,-0.047947392,-1.532207131,-0.088091940,-1.415241957,0.207731724 ,-1.454118490,0.122349963 ,-0.737083077,0.324794501 ,-1.212976098,0.119356178 ,0.036840279 ,0.306787938 ,-0.738820910,-0.249069989,0.490155756 ,0.368436664 ,-0.455347747,-0.623679399,0.216921046 ,0.041054953 ,-0.216921046,-0.041054953,0.463449985 ,-0.876133740,-0.368812293,-0.661504030,0.682587862 ,0.318185955 ,0.149386376 ,-0.848943949
-1.416998148,-0.117627837,-1.503755808,-0.021383360,-1.528609395,-0.061767668,-1.408057332,0.236099780 ,-1.444367528,0.151669115 ,-0.725605309,0.355607629 ,-1.210672259,0.145221367 ,0.052798495 ,0.325688869 ,-0.728804588,-0.227566719,0.507673860 ,0.395040780 ,-0.445314020,-0.598731160,0.216515467 ,0.039658993 ,-0.216516063,-0.039659288,0.496259511 ,-0.854323447,-0.357365012,-0.646631658,0.681428492 ,0.358014971 ,0.192665517 ,-0.808974564
-1.395301938,-0.110508464,-1.494857311,-0.028192513,-1.522243023,-0.070660174,-1.404008627,0.236361921 ,-1.446705461,0.145208046 ,-0.724103391,0.349865645 ,-1.213444352,0.146027088 ,0.055522133 ,0.313109696 ,-0.746721566,-0.227386013,0.504576027 ,0.394089520 ,-0.464363843,-0.592531204,0.218768492 ,0.038827844 ,-0.218768492,-0.038828429,0.486469895 ,-0.860267997,-0.370354682,-0.640325904,0.677750945 ,0.357577920 ,0.189052477 ,-0.816567957
-1.387312889,-0.105741851,-1.490975618,-0.020600468,-1.541112542,-0.064644493,-1.406025648,0.248466551 ,-1.459677815,0.144355148 ,-0.722219706,0.363257885 ,-1.212711930,0.142743900 ,0.039898094 ,0.305039138 ,-0.732257187,-0.219479665,0.492878526 ,0.405207694 ,-0.448555797,-0.586509347,0.216966808 ,0.046363417 ,-0.216966808,-0.046363708,0.486211300 ,-0.852975011,-0.115105540,-0.919642746,0.659537315 ,0.372549981 ,0.183214575 ,-0.803245127
-1.377293110,-0.117999405,-1.472984314,-0.034239706,-1.528212667,-0.077882692,-1.394247413,0.236401677 ,-1.455000758,0.121765316 ,-0.728422463,0.353187352 ,-1.212051153,0.131132096 ,0.025313705 ,0.290842116 ,-0.738014519,-0.226019993,0.478309393 ,0.394145101 ,-0.460291892,-0.594712317,0.209916189 ,0.044344962 ,-0.209915608,-0.044344962,0.471563160 ,-0.856611907,-0.120192982,-0.930372357,0.644364476 ,0.360339880 ,0.178221747 ,-0.806995630
-1.372273445,-0.134102285,-1.467768312,-0.048704013,-1.525276780,-0.088446863,-1.393531442,0.223378971 ,-1.450743914,0.118506022 ,-0.729503334,0.349540651 ,-1.210895777,0.135076314 ,0.031922910 ,0.279321998 ,-0.727224350,-0.227182671,0.501530945 ,0.385142803 ,-0.442362845,-0.606381238,0.209207416 ,0.044755809 ,-0.209207416,-0.044755809,0.486377805 ,-0.864291489,-0.106603548,-0.930499434,0.671802938 ,0.342451394 ,0.194026366 ,-0.811291814
-1.383222580,-0.166771069,-1.485427022,-0.082931578,-1.541586995,-0.123307511,-1.410353303,0.188586339 ,-1.459410191,0.096876070 ,-0.746060252,0.300215632 ,-1.207759619,0.127085030 ,0.037768092 ,0.248457268 ,-0.735265553,-0.245844141,0.406851083 ,0.252981007 ,-0.450070798,-0.631175458,0.215856150 ,0.037508100 ,-0.215855569,-0.037508100,0.466072321 ,-0.908993661,-0.371257424,-0.682251573,0.697920024 ,0.304982334 ,0.196462974 ,-0.849705160
-1.362183094,-0.187196612,-1.491017222,-0.108974367,-1.517383575,-0.140891254,-1.398537874,0.173775941 ,-1.452467799,0.086443119 ,-0.737381816,0.286081970 ,-1.220294476,0.123187721 ,0.044931754 ,0.230574340 ,-0.728573501,-0.255030215,0.418408066 ,0.241359025 ,-0.429997265,-0.650270820,0.218676344 ,0.037122011 ,-0.218675748,-0.037122011,0.500281394 ,-0.922054231,-0.360633582,-0.697815180,0.712948084 ,0.296435386 ,0.196839586 ,-0.867628872
-1.362275600,-0.198877066,-1.488409281,-0.117315628,-1.521246672,-0.154223427,-1.397332549,0.164777309 ,-1.468788266,0.057114303 ,-0.729775310,0.268766552 ,-1.234106064,0.109611832 ,0.047330473 ,0.206322312 ,-0.742023289,-0.270322084,0.150254682 ,-0.383062690,-0.422798663,-0.657249868,0.220167279 ,0.038394883 ,-0.220166683,-0.038394883,0.505848348 ,-0.936686099,-0.122887559,-0.994906306,0.717263103 ,0.294829935 ,0.169672474 ,-0.887081921
-1.381632805,-0.213372096,-1.510968208,-0.132592484,-1.548014641,-0.171375960,-1.416653156,0.158004135 ,-1.493655086,0.045268986 ,-0.710673451,0.278556794 ,-1.255691290,0.086693376 ,0.073272280 ,0.209453300 ,-0.744765043,-0.275012970,0.442180932 ,0.221178055 ,-0.427004486,-0.686096251,0.232380345 ,0.054027427 ,-0.232379735,-0.054027427,0.530162513 ,-0.958269119,-0.361869663,-0.718415201,0.731814146 ,0.293362826 ,0.192499623 ,-0.921525359
-1.381353974,-0.251279801,-1.515157342,-0.174185470,-1.550703645,-0.209793866,-1.418483496,0.119595677 ,-1.480905414,0.032129321 ,-0.725397289,0.240478292 ,-1.253661394,0.048189085 ,0.076436169 ,0.174990267 ,-0.745862186,-0.325948119,0.454142749 ,0.190458596 ,-0.429928511,-0.743510842,0.236381769 ,0.057590090 ,-0.236381769,-0.057590090,0.556121111 ,-0.985660553,-0.357740104,-0.737743199,0.751188695 ,0.264444560 ,0.187791049 ,-0.955091536
-1.334318757,-0.321186543,-1.460572362,-0.251414299,-1.493820071,-0.279008746,-1.390525341,0.005383095 ,-1.445354223,-0.038207654,-0.741456926,0.133595139 ,-1.253131747,0.013428584 ,0.065991163 ,0.120408818 ,-0.741298258,-0.367446005,0.437103152 ,0.126989961 ,-0.386230350,-0.830537677,0.223544836 ,0.019778894 ,-0.223544836,-0.019778894,0.528867662 ,-1.028368354,-0.371118009,-0.796167016,0.713223159 ,0.193127185 ,0.160745665 ,-0.985040665
-0.786632657,-0.193918794,-0.862965882,-0.150909841,-0.885405242,-0.168378919,-0.821770966,0.005438398 ,-0.860591471,-0.024428086,-0.438609898,0.080153167 ,-0.742254555,0.018960588 ,0.032168277 ,0.088457502 ,-0.443905592,-0.172495142,0.317112148 ,0.121772289 ,-0.243332461,-0.476594865,0.134703338 ,0.010229209 ,-0.134703696,-0.010229209,0.291656405 ,-0.610259533,-0.238684341,-0.453823984,0.409415185 ,0.065977082 ,0.081479900 ,-0.570971668
-1.328512430,-0.322034925,-1.450839639,-0.240082875,-1.493973255,-0.279067278,-1.378348231,0.048214521 ,-1.448310494,-0.037270110,-0.726238370,0.199619815 ,-1.259115696,0.041977599 ,0.087077305 ,0.172319293 ,-0.740045190,-0.270689785,0.442555726 ,0.145349592 ,-0.376620442,-0.780541420,0.243508145 ,0.063481480 ,-0.243508145,-0.063481480,0.546146631 ,-1.024819493,-0.370998949,-0.755153179,0.653652072 ,0.262342960 ,0.188328162 ,-0.948346615
-0.735129654,-0.217656702,-0.803174317,-0.166452810,-0.829101980,-0.191472739,-0.778282404,-0.008563435,-0.821097434,-0.054186232,-0.415532380,0.070866413 ,-0.720487237,0.007372043 ,0.064375818 ,0.060875274 ,-0.421752632,-0.167659968,0.267572254 ,0.058673758 ,-0.202494502,-0.473694772,0.149402902 ,0.016877230 ,-0.149403244,-0.016876880,0.331868827 ,-0.606497943,-0.211991981,-0.459638745,0.377141714 ,0.125594705 ,0.145025820 ,-0.566021800
-0.740291059,-0.225535735,-0.817806244,-0.188055813,-0.838572800,-0.200064391,-0.793688059,-0.030880816,-0.830480635,-0.054951977,-0.429107159,0.061863661 ,-0.715834975,0.002333697 ,0.025792332 ,0.019506847 ,-0.426431596,-0.171238184,0.265354276 ,0.048402827 ,-0.243194312,-0.458861262,0.150585175 ,0.013148785 ,-0.150584817,-0.013149135,0.333799690 ,-0.617819309,-0.220374852,-0.463663489,0.382909358 ,0.124151915 ,0.111611798 ,-0.580067337
-0.773314536,-0.229536787,-0.829980671,-0.190051168,-0.852057159,-0.206489950,-0.808747351,-0.025892958,-0.852139533,-0.062303331,-0.452238321,0.059621472 ,-0.732406080,0.010289514 ,0.047695637 ,0.051558018 ,-0.441120297,-0.165204793,0.253166169 ,0.059225280 ,-0.263471097,-0.449466884,0.135851249 ,0.014181348 ,-0.135851607,-0.014180996,0.307520330 ,-0.616770625,-0.230829149,-0.458360225,0.356796920 ,0.124092311 ,0.103951201 ,-0.581400871
-0.748759151,-0.200814530,-0.807520211,-0.141203046,-0.830909431,-0.173619911,-0.787996173,0.019572061 ,-0.833564639,-0.032989766,-0.434664071,0.102627277 ,-0.709190786,0.041716941 ,0.058473557 ,0.104996033 ,-0.412330568,-0.132234663,0.273288697 ,0.116928183 ,-0.240213379,-0.420119464,0.148874521 ,0.036667023 ,-0.148874164,-0.036667023,0.324968725 ,-0.577752709,-0.203429952,-0.427099019,0.368265539 ,0.165243715 ,0.116695724 ,-0.544319093
-0.730819881,-0.200297371,-0.792536676,-0.142451942,-0.814454675,-0.174602687,-0.778517306,0.017249934 ,-0.826089859,-0.038706206,-0.430816412,0.102883227 ,-0.710018933,0.033530418 ,0.059313282 ,0.102681622 ,-0.405546129,-0.128123343,0.275572240 ,0.110501751 ,-0.229188621,-0.415970981,0.144621208 ,0.039945278 ,-0.144620851,-0.039945278,0.335278571 ,-0.566156983,-0.189748928,-0.421288073,0.376373887 ,0.165912688 ,0.172936559 ,-0.389387310
-0.738435268,-0.204388708,-0.802765191,-0.143618092,-0.823283553,-0.177054197,-0.790779710,0.021471696 ,-0.835665524,-0.036324121,-0.444543004,0.099211231 ,-0.711181223,0.031803284 ,0.047236331 ,0.093835942 ,-0.409291416,-0.165048063,0.257871091 ,0.108751826 ,-0.196831360,-0.438886702,0.130724549 ,0.042367682 ,-0.130724549,-0.042368032,0.326073527 ,-0.563794732,-0.055798363,-0.598684490,0.360363722 ,0.167394727 ,0.133087352 ,-0.527145386
-1.257324338,-0.354096889,-1.365211487,-0.251855880,-1.406045318,-0.310074031,-1.351471901,0.020208225 ,-1.429366469,-0.082762361,-0.771791458,0.199036375 ,-1.211908460,0.055781614 ,0.062639378 ,0.160605818 ,-0.706493616,-0.202247441,0.406969309 ,0.160475895 ,-0.359788567,-0.628828883,0.222001225 ,0.063469484 ,-0.222001806,-0.063469484,0.515014589 ,-0.967934787,-0.352459908,-0.698477983,0.603290200 ,0.275601745 ,0.207566693 ,-0.887479007
-1.266593695,-0.362104923,-1.369199872,-0.258825243,-1.415553093,-0.315981925,-1.352223396,0.014555078 ,-1.428543448,-0.088999003,-0.767641842,0.202499866 ,-1.216945648,0.045315277 ,0.042150013 ,0.105042458 ,-0.707368195,-0.212872863,0.429292202 ,0.169666082 ,-0.361804575,-0.635811269,0.225354657 ,0.063154332 ,-0.225354657,-0.063153736,0.534819663 ,-0.970435202,-0.351376981,-0.703093410,0.622493744 ,0.282032311 ,0.218449667 ,-0.883483529
-1.268772840,-0.368454129,-1.367559791,-0.267429024,-1.420081019,-0.322844952,-1.348646760,0.001681037 ,-1.432990551,-0.100750402,-0.761409640,0.182370767 ,-1.226757646,0.034862924 ,0.085846439 ,0.144265279 ,-0.712735116,-0.218900755,0.433179975 ,0.140745625 ,-0.398831427,-0.712796092,0.227346659 ,0.062028881 ,-0.227346078,-0.062028881,0.540207386 ,-0.972988069,-0.351376474,-0.703040779,0.593714535 ,0.260821104 ,0.214295596 ,-0.886601686
-1.273030162,-0.374509931,-1.365200281,-0.269341737,-1.423299074,-0.327976525,-1.342697024,0.008130015 ,-1.437144637,-0.102703691,-0.750606716,0.204229504 ,-1.234606147,0.038524564 ,0.108344659 ,0.157940894 ,-0.704911292,-0.221237823,0.461820334 ,0.161527246 ,-0.390330374,-0.719241858,0.245965362 ,0.069589242 ,-0.245964751,-0.069589242,0.582411528 ,-0.975820184,-0.333581448,-0.709900618,0.634381115 ,0.280154079 ,0.207718909 ,-0.909561336
-1.276130438,-0.379946381,-1.370579839,-0.275568634,-1.429678917,-0.332364768,-1.347426414,-0.001387506,-1.444973826,-0.109675258,-0.750659049,0.193260282 ,-1.237313867,0.025750693 ,0.054267239 ,0.102166727 ,-0.695870876,-0.289355755,0.316340357 ,-0.344029695,-0.378161937,-0.735629141,0.248692721 ,0.071873665 ,-0.248692721,-0.071873054,0.600021183 ,-0.990158617,-0.327006191,-0.723847568,0.643500447 ,0.283920228 ,0.248177901 ,-0.904224515
-1.270998001,-0.375972658,-1.360703826,-0.274347514,-1.419140816,-0.329115331,-1.335720539,-0.010502709,-1.436340213,-0.117230177,-0.756334901,0.181929559 ,-1.233530283,0.019160468 ,0.091083176 ,0.146686316 ,-0.703468561,-0.294824898,0.431798607 ,0.147925600 ,-0.400708139,-0.724200010,0.227101982 ,0.070428781 ,-0.227101982,-0.070429377,0.560212731 ,-0.965907454,-0.347653776,-0.707670689,0.607910097 ,0.270959556 ,0.224408627 ,-0.899389625
-1.270401597,-0.373270154,-1.362742424,-0.269876719,-1.420966625,-0.325425357,-1.341778398,0.000627593 ,-1.442156076,-0.108190268,-0.745131612,0.200252622 ,-1.241711497,0.028771771 ,0.114670314 ,0.174838781 ,-0.696872771,-0.293621957,0.467506558 ,0.175267726 ,-0.388028324,-0.732296109,0.248894706 ,0.075809531 ,-0.248895317,-0.075809531,0.601833940 ,-0.977232099,-0.329741418,-0.717810273,0.651189506 ,0.296417475 ,0.252228260 ,-0.909007907
-1.262974143,-0.369389474,-1.354905009,-0.265859932,-1.413878560,-0.321998805,-1.331226945,-0.002236419,-1.437248111,-0.112726256,-0.755696476,0.188301146 ,-1.232912064,0.024856118 ,0.093637772 ,0.149866298 ,-0.700294673,-0.281255484,0.288365871 ,-0.330881655,-0.396406054,-0.709645033,0.230260059 ,0.068970457 ,-0.230260059,-0.068971053,0.559606910 ,-0.962476254,-0.348453194,-0.694658041,0.612276793 ,0.276959240 ,0.227213055 ,-0.884041667
-1.264248013,-0.378099024,-1.357411265,-0.276606560,-1.416237116,-0.330314636,-1.335724711,-0.012020619,-1.438423634,-0.115782164,-0.753682017,0.177195266 ,-1.236614823,0.019580174 ,0.097018577 ,0.137166947 ,-0.706815124,-0.229427576,0.437890321 ,0.148686990 ,-0.394715726,-0.717598915,0.229918003 ,0.065369993 ,-0.229918599,-0.065370589,0.562214673 ,-0.976485491,-0.348883480,-0.705652416,0.615387857 ,0.270772457 ,0.230508789 ,-0.895225167
-1.264265895,-0.372525871,-1.359902143,-0.271926641,-1.416188002,-0.327475190,-1.341678977,-0.007663189,-1.438736439,-0.116740204,-0.754073381,0.184879944 ,-1.235406756,0.019982740 ,0.094512060 ,0.152020633 ,-0.706946194,-0.230600595,0.428710639 ,0.157075047 ,-0.396102339,-0.715479553,0.229577705 ,0.068061449 ,-0.229577094,-0.068062045,0.560036719 ,-0.971713483,-0.351895273,-0.709421098,0.607116759 ,0.276157469 ,0.226903766 ,-0.897584856
-1.265860438,-0.362173051,-1.366212606,-0.260959238,-1.423253655,-0.316846043,-1.348049760,0.004307943 ,-1.445397139,-0.102399789,-0.746493161,0.199999556 ,-1.239466429,0.036564168 ,0.122824259 ,0.175161049 ,-0.703830183,-0.217019439,0.308979243 ,-0.324705213,-0.381894767,-0.721409202,0.254196733 ,0.069152705 ,-0.254196733,-0.069152705,0.580135763 ,-0.985290706,-0.343440354,-0.713073790,0.632232964 ,0.299209088 ,0.208282515 ,-0.921897173
-1.262346148,-0.368549556,-1.366551757,-0.270691663,-1.421986699,-0.320981324,-1.348646760,-0.007827529,-1.445182800,-0.105182149,-0.749138892,0.182318658 ,-1.239614248,0.029486243 ,0.075484686 ,0.087920561 ,-0.704636157,-0.224807724,0.317628086 ,-0.351189107,-0.386252582,-0.727133632,0.258838028 ,0.067948580 ,-0.258838654,-0.067947969,0.590038300 ,-1.003620148,-0.346382678,-0.720434785,0.630360007 ,0.284167141 ,0.163611576 ,-0.956101835
